*Node
    104,          10.,        -180.,           0.
    105,          20.,        -180.,           0.
    106,          30.,        -180.,           0.
    107,          40.,        -180.,           0.
    108,          50.,        -180.,           0.
    109,          60.,        -180.,           0.
    110,          70.,        -180.,           0.
    111,          80.,        -180.,           0.
    112,          90.,        -180.,           0.
    113,         100.,        -180.,           0.
    114,         110.,        -180.,           0.
    115,         120.,        -180.,           0.
    116,         130.,        -180.,           0.
    117,         140.,        -180.,           0.
    118,         150.,        -180.,           0.
    119,         160.,        -180.,           0.
    120,         170.,        -180.,           0.
    121,         180.,        -180.,           0.
    122,         190.,        -180.,           0.
    123,         200.,        -180.,           0.
    124,        -200.,        -170.,           0.
    125,        -190.,        -170.,           0.
    126,        -180.,        -170.,           0.
    127,        -170.,        -170.,           0.
    128,        -160.,        -170.,           0.
    129,        -150.,        -170.,           0.
    130,        -140.,        -170.,           0.
    131,        -130.,        -170.,           0.
    132,        -120.,        -170.,           0.
    133,        -110.,        -170.,           0.
    134,        -100.,        -170.,           0.
    135,         -90.,        -170.,           0.
    136,         -80.,        -170.,           0.
    137,         -70.,        -170.,           0.
    138,         -60.,        -170.,           0.
    139,         -50.,        -170.,           0.
    140,         -40.,        -170.,           0.
    141,         -30.,        -170.,           0.
    142,         -20.,        -170.,           0.
    143,         -10.,        -170.,           0.
    144,           0.,        -170.,           0.
    145,          10.,        -170.,           0.
    146,          20.,        -170.,           0.
    147,          30.,        -170.,           0.
    148,          40.,        -170.,           0.
    149,          50.,        -170.,           0.
    150,          60.,        -170.,           0.
    151,          70.,        -170.,           0.
    152,          80.,        -170.,           0.
    153,          90.,        -170.,           0.
    154,         100.,        -170.,           0.
    155,         110.,        -170.,           0.
    156,         120.,        -170.,           0.
    157,         130.,        -170.,           0.
    158,         140.,        -170.,           0.
    159,         150.,        -170.,           0.
    160,         160.,        -170.,           0.
    161,         170.,        -170.,           0.
    162,         180.,        -170.,           0.
    163,         190.,        -170.,           0.
    164,         200.,        -170.,           0.
    165,        -200.,        -160.,           0.
    166,        -190.,        -160.,           0.
    167,        -180.,        -160.,           0.
    168,        -170.,        -160.,           0.
    169,        -160.,        -160.,           0.
    170,        -150.,        -160.,           0.
    171,        -140.,        -160.,           0.
    172,        -130.,        -160.,           0.
    173,        -120.,        -160.,           0.
    174,        -110.,        -160.,           0.
    175,        -100.,        -160.,           0.
    176,         -90.,        -160.,           0.
    177,         -80.,        -160.,           0.
    178,         -70.,        -160.,           0.
    179,         -60.,        -160.,           0.
    180,         -50.,        -160.,           0.
    181,         -40.,        -160.,           0.
    182,         -30.,        -160.,           0.
    183,         -20.,        -160.,           0.
    184,         -10.,        -160.,           0.
    185,           0.,        -160.,           0.
    186,          10.,        -160.,           0.
    187,          20.,        -160.,           0.
    188,          30.,        -160.,           0.
    189,          40.,        -160.,           0.
    190,          50.,        -160.,           0.
    191,          60.,        -160.,           0.
    192,          70.,        -160.,           0.
    193,          80.,        -160.,           0.
    194,          90.,        -160.,           0.
    195,         100.,        -160.,           0.
    196,         110.,        -160.,           0.
    197,         120.,        -160.,           0.
    198,         130.,        -160.,           0.
    199,         140.,        -160.,           0.
    200,         150.,        -160.,           0.
    201,         160.,        -160.,           0.
    202,         170.,        -160.,           0.
    203,         180.,        -160.,           0.
    204,         190.,        -160.,           0.
    205,         200.,        -160.,           0.
    206,        -200.,        -150.,           0.
    207,        -190.,        -150.,           0.
    208,        -180.,        -150.,           0.
    209,        -170.,        -150.,           0.
    210,        -160.,        -150.,           0.
    211,        -150.,        -150.,           0.
    212,        -140.,        -150.,           0.
    213,        -130.,        -150.,           0.
    214,        -120.,        -150.,           0.
    215,        -110.,        -150.,           0.
    216,        -100.,        -150.,           0.
    217,         -90.,        -150.,           0.
    218,         -80.,        -150.,           0.
    219,         -70.,        -150.,           0.
    220,         -60.,        -150.,           0.
    221,         -50.,        -150.,           0.
    222,         -40.,        -150.,           0.
    223,         -30.,        -150.,           0.
    224,         -20.,        -150.,           0.
    225,         -10.,        -150.,           0.
    226,           0.,        -150.,           0.
    227,          10.,        -150.,           0.
    228,          20.,        -150.,           0.
    229,          30.,        -150.,           0.
    230,          40.,        -150.,           0.
    231,          50.,        -150.,           0.
    232,          60.,        -150.,           0.
    233,          70.,        -150.,           0.
    234,          80.,        -150.,           0.
    235,          90.,        -150.,           0.
    236,         100.,        -150.,           0.
    237,         110.,        -150.,           0.
    238,         120.,        -150.,           0.
    239,         130.,        -150.,           0.
    240,         140.,        -150.,           0.
    241,         150.,        -150.,           0.
    242,         160.,        -150.,           0.
    243,         170.,        -150.,           0.
    244,         180.,        -150.,           0.
    245,         190.,        -150.,           0.
    246,         200.,        -150.,           0.
    247,        -200.,        -140.,           0.
    248,        -190.,        -140.,           0.
    249,        -180.,        -140.,           0.
    250,        -170.,        -140.,           0.
    251,        -160.,        -140.,           0.
    252,        -150.,        -140.,           0.
    253,        -140.,        -140.,           0.
    254,        -130.,        -140.,           0.
    255,        -120.,        -140.,           0.
    256,        -110.,        -140.,           0.
    257,        -100.,        -140.,           0.
    258,         -90.,        -140.,           0.
    259,         -80.,        -140.,           0.
    260,         -70.,        -140.,           0.
    261,         -60.,        -140.,           0.
    262,         -50.,        -140.,           0.
    263,         -40.,        -140.,           0.
    264,         -30.,        -140.,           0.
    265,         -20.,        -140.,           0.
    266,         -10.,        -140.,           0.
    267,           0.,        -140.,           0.
    268,          10.,        -140.,           0.
    269,          20.,        -140.,           0.
    270,          30.,        -140.,           0.
    271,          40.,        -140.,           0.
    272,          50.,        -140.,           0.
    273,          60.,        -140.,           0.
    274,          70.,        -140.,           0.
    275,          80.,        -140.,           0.
    276,          90.,        -140.,           0.
    277,         100.,        -140.,           0.
    278,         110.,        -140.,           0.
    279,         120.,        -140.,           0.
    280,         130.,        -140.,           0.
    281,         140.,        -140.,           0.
    282,         150.,        -140.,           0.
    283,         160.,        -140.,           0.
    284,         170.,        -140.,           0.
    285,         180.,        -140.,           0.
    286,         190.,        -140.,           0.
    287,         200.,        -140.,           0.
    288,        -200.,        -130.,           0.
    289,        -190.,        -130.,           0.
    290,        -180.,        -130.,           0.
    291,        -170.,        -130.,           0.
    292,        -160.,        -130.,           0.
    293,        -150.,        -130.,           0.
    294,        -140.,        -130.,           0.
    295,        -130.,        -130.,           0.
    296,        -120.,        -130.,           0.
    297,        -110.,        -130.,           0.
    298,        -100.,        -130.,           0.
    299,         -90.,        -130.,           0.
    300,         -80.,        -130.,           0.
    301,         -70.,        -130.,           0.
    302,         -60.,        -130.,           0.
    303,         -50.,        -130.,           0.
    304,         -40.,        -130.,           0.
    305,         -30.,        -130.,           0.
    306,         -20.,        -130.,           0.
    307,         -10.,        -130.,           0.
    308,           0.,        -130.,           0.
    309,          10.,        -130.,           0.
    310,          20.,        -130.,           0.
    311,          30.,        -130.,           0.
    312,          40.,        -130.,           0.
    313,          50.,        -130.,           0.
    314,          60.,        -130.,           0.
    315,          70.,        -130.,           0.
    316,          80.,        -130.,           0.
    317,          90.,        -130.,           0.
    318,         100.,        -130.,           0.
    319,         110.,        -130.,           0.
    320,         120.,        -130.,           0.
    321,         130.,        -130.,           0.
    322,         140.,        -130.,           0.
    323,         150.,        -130.,           0.
    324,         160.,        -130.,           0.
    325,         170.,        -130.,           0.
    326,         180.,        -130.,           0.
    327,         190.,        -130.,           0.
    328,         200.,        -130.,           0.
    329,        -200.,        -120.,           0.
    330,        -190.,        -120.,           0.
    331,        -180.,        -120.,           0.
    332,        -170.,        -120.,           0.
    333,        -160.,        -120.,           0.
    334,        -150.,        -120.,           0.
    335,        -140.,        -120.,           0.
    336,        -130.,        -120.,           0.
    337,        -120.,        -120.,           0.
    338,        -110.,        -120.,           0.
    339,        -100.,        -120.,           0.
    340,         -90.,        -120.,           0.
    341,         -80.,        -120.,           0.
    342,         -70.,        -120.,           0.
    343,         -60.,        -120.,           0.
    344,         -50.,        -120.,           0.
    345,         -40.,        -120.,           0.
    346,         -30.,        -120.,           0.
    347,         -20.,        -120.,           0.
    348,         -10.,        -120.,           0.
    349,           0.,        -120.,           0.
    350,          10.,        -120.,           0.
    351,          20.,        -120.,           0.
    352,          30.,        -120.,           0.
    353,          40.,        -120.,           0.
    354,          50.,        -120.,           0.
    355,          60.,        -120.,           0.
    356,          70.,        -120.,           0.
    357,          80.,        -120.,           0.
    358,          90.,        -120.,           0.
    359,         100.,        -120.,           0.
    360,         110.,        -120.,           0.
    361,         120.,        -120.,           0.
    362,         130.,        -120.,           0.
    363,         140.,        -120.,           0.
    364,         150.,        -120.,           0.
    365,         160.,        -120.,           0.
    366,         170.,        -120.,           0.
    367,         180.,        -120.,           0.
    368,         190.,        -120.,           0.
    369,         200.,        -120.,           0.
    370,        -200.,        -110.,           0.
    371,        -190.,        -110.,           0.
    372,        -180.,        -110.,           0.
    373,        -170.,        -110.,           0.
    374,        -160.,        -110.,           0.
    375,        -150.,        -110.,           0.
    376,        -140.,        -110.,           0.
    377,        -130.,        -110.,           0.
    378,        -120.,        -110.,           0.
    379,        -110.,        -110.,           0.
    380,        -100.,        -110.,           0.
    381,         -90.,        -110.,           0.
    382,         -80.,        -110.,           0.
    383,         -70.,        -110.,           0.
    384,         -60.,        -110.,           0.
    385,         -50.,        -110.,           0.
    386,         -40.,        -110.,           0.
    387,         -30.,        -110.,           0.
    388,         -20.,        -110.,           0.
    389,         -10.,        -110.,           0.
    390,           0.,        -110.,           0.
    391,          10.,        -110.,           0.
    392,          20.,        -110.,           0.
    393,          30.,        -110.,           0.
    394,          40.,        -110.,           0.
    395,          50.,        -110.,           0.
    396,          60.,        -110.,           0.
    397,          70.,        -110.,           0.
    398,          80.,        -110.,           0.
    399,          90.,        -110.,           0.
    400,         100.,        -110.,           0.
    401,         110.,        -110.,           0.
    402,         120.,        -110.,           0.
    403,         130.,        -110.,           0.
    404,         140.,        -110.,           0.
    405,         150.,        -110.,           0.
    406,         160.,        -110.,           0.
    407,         170.,        -110.,           0.
    408,         180.,        -110.,           0.
    409,         190.,        -110.,           0.
    410,         200.,        -110.,           0.
    411,        -200.,        -100.,           0.
    412,        -190.,        -100.,           0.
    413,        -180.,        -100.,           0.
    414,        -170.,        -100.,           0.
    415,        -160.,        -100.,           0.
    416,        -150.,        -100.,           0.
    417,        -140.,        -100.,           0.
    418,        -130.,        -100.,           0.
    419,        -120.,        -100.,           0.
    420,        -110.,        -100.,           0.
    421,        -100.,        -100.,           0.
    422,         -90.,        -100.,           0.
    423,         -80.,        -100.,           0.
    424,         -70.,        -100.,           0.
    425,         -60.,        -100.,           0.
    426,         -50.,        -100.,           0.
    427,         -40.,        -100.,           0.
    428,         -30.,        -100.,           0.
    429,         -20.,        -100.,           0.
    430,         -10.,        -100.,           0.
    431,           0.,        -100.,           0.
    432,          10.,        -100.,           0.
    433,          20.,        -100.,           0.
    434,          30.,        -100.,           0.
    435,          40.,        -100.,           0.
    436,          50.,        -100.,           0.
    437,          60.,        -100.,           0.
    438,          70.,        -100.,           0.
    439,          80.,        -100.,           0.
    440,          90.,        -100.,           0.
    441,         100.,        -100.,           0.
    442,         110.,        -100.,           0.
    443,         120.,        -100.,           0.
    444,         130.,        -100.,           0.
    445,         140.,        -100.,           0.
    446,         150.,        -100.,           0.
    447,         160.,        -100.,           0.
    448,         170.,        -100.,           0.
    449,         180.,        -100.,           0.
    450,         190.,        -100.,           0.
    451,         200.,        -100.,           0.
    452,        -200.,         -90.,           0.
    453,        -190.,         -90.,           0.
    454,        -180.,         -90.,           0.
    455,        -170.,         -90.,           0.
    456,        -160.,         -90.,           0.
    457,        -150.,         -90.,           0.
    458,        -140.,         -90.,           0.
    459,        -130.,         -90.,           0.
    460,        -120.,         -90.,           0.
    461,        -110.,         -90.,           0.
    462,        -100.,         -90.,           0.
    463,         -90.,         -90.,           0.
    464,         -80.,         -90.,           0.
    465,         -70.,         -90.,           0.
    466,         -60.,         -90.,           0.
    467,         -50.,         -90.,           0.
    468,         -40.,         -90.,           0.
    469,         -30.,         -90.,           0.
    470,         -20.,         -90.,           0.
    471,         -10.,         -90.,           0.
    472,           0.,         -90.,           0.
    473,          10.,         -90.,           0.
    474,          20.,         -90.,           0.
    475,          30.,         -90.,           0.
    476,          40.,         -90.,           0.
    477,          50.,         -90.,           0.
    478,          60.,         -90.,           0.
    479,          70.,         -90.,           0.
    480,          80.,         -90.,           0.
    481,          90.,         -90.,           0.
    482,         100.,         -90.,           0.
    483,         110.,         -90.,           0.
    484,         120.,         -90.,           0.
    485,         130.,         -90.,           0.
    486,         140.,         -90.,           0.
    487,         150.,         -90.,           0.
    488,         160.,         -90.,           0.
    489,         170.,         -90.,           0.
    490,         180.,         -90.,           0.
    491,         190.,         -90.,           0.
    492,         200.,         -90.,           0.
    493,        -200.,         -80.,           0.
    494,        -190.,         -80.,           0.
    495,        -180.,         -80.,           0.
    496,        -170.,         -80.,           0.
    497,        -160.,         -80.,           0.
    498,        -150.,         -80.,           0.
    499,        -140.,         -80.,           0.
    500,        -130.,         -80.,           0.
    501,        -120.,         -80.,           0.
    502,        -110.,         -80.,           0.
    503,        -100.,         -80.,           0.
    504,         -90.,         -80.,           0.
    505,         -80.,         -80.,           0.
    506,         -70.,         -80.,           0.
    507,         -60.,         -80.,           0.
    508,         -50.,         -80.,           0.
    509,         -40.,         -80.,           0.
    510,         -30.,         -80.,           0.
    511,         -20.,         -80.,           0.
    512,         -10.,         -80.,           0.
    513,           0.,         -80.,           0.
    514,          10.,         -80.,           0.
    515,          20.,         -80.,           0.
    516,          30.,         -80.,           0.
    517,          40.,         -80.,           0.
    518,          50.,         -80.,           0.
    519,          60.,         -80.,           0.
    520,          70.,         -80.,           0.
    521,          80.,         -80.,           0.
    522,          90.,         -80.,           0.
    523,         100.,         -80.,           0.
    524,         110.,         -80.,           0.
    525,         120.,         -80.,           0.
    526,         130.,         -80.,           0.
    527,         140.,         -80.,           0.
    528,         150.,         -80.,           0.
    529,         160.,         -80.,           0.
    530,         170.,         -80.,           0.
    531,         180.,         -80.,           0.
    532,         190.,         -80.,           0.
    533,         200.,         -80.,           0.
    534,        -200.,         -70.,           0.
    535,        -190.,         -70.,           0.
    536,        -180.,         -70.,           0.
    537,        -170.,         -70.,           0.
    538,        -160.,         -70.,           0.
    539,        -150.,         -70.,           0.
    540,        -140.,         -70.,           0.
    541,        -130.,         -70.,           0.
    542,        -120.,         -70.,           0.
    543,        -110.,         -70.,           0.
    544,        -100.,         -70.,           0.
    545,         -90.,         -70.,           0.
    546,         -80.,         -70.,           0.
    547,         -70.,         -70.,           0.
    548,         -60.,         -70.,           0.
    549,         -50.,         -70.,           0.
    550,         -40.,         -70.,           0.
    551,         -30.,         -70.,           0.
    552,         -20.,         -70.,           0.
    553,         -10.,         -70.,           0.
    554,           0.,         -70.,           0.
    555,          10.,         -70.,           0.
    556,          20.,         -70.,           0.
    557,          30.,         -70.,           0.
    558,          40.,         -70.,           0.
    559,          50.,         -70.,           0.
    560,          60.,         -70.,           0.
    561,          70.,         -70.,           0.
    562,          80.,         -70.,           0.
    563,          90.,         -70.,           0.
    564,         100.,         -70.,           0.
    565,         110.,         -70.,           0.
    566,         120.,         -70.,           0.
    567,         130.,         -70.,           0.
    568,         140.,         -70.,           0.
    569,         150.,         -70.,           0.
    570,         160.,         -70.,           0.
    571,         170.,         -70.,           0.
    572,         180.,         -70.,           0.
    573,         190.,         -70.,           0.
    574,         200.,         -70.,           0.
    575,        -200.,         -60.,           0.
    576,        -190.,         -60.,           0.
    577,        -180.,         -60.,           0.
    578,        -170.,         -60.,           0.
    579,        -160.,         -60.,           0.
    580,        -150.,         -60.,           0.
    581,        -140.,         -60.,           0.
    582,        -130.,         -60.,           0.
    583,        -120.,         -60.,           0.
    584,        -110.,         -60.,           0.
    585,        -100.,         -60.,           0.
    586,         -90.,         -60.,           0.
    587,         -80.,         -60.,           0.
    588,         -70.,         -60.,           0.
    589,         -60.,         -60.,           0.
    590,         -50.,         -60.,           0.
    591,         -40.,         -60.,           0.
    592,         -30.,         -60.,           0.
    593,         -20.,         -60.,           0.
    594,         -10.,         -60.,           0.
    595,           0.,         -60.,           0.
    596,          10.,         -60.,           0.
    597,          20.,         -60.,           0.
    598,          30.,         -60.,           0.
    599,          40.,         -60.,           0.
    600,          50.,         -60.,           0.
    601,          60.,         -60.,           0.
    602,          70.,         -60.,           0.
    603,          80.,         -60.,           0.
    604,          90.,         -60.,           0.
    605,         100.,         -60.,           0.
    606,         110.,         -60.,           0.
    607,         120.,         -60.,           0.
    608,         130.,         -60.,           0.
    609,         140.,         -60.,           0.
    610,         150.,         -60.,           0.
    611,         160.,         -60.,           0.
    612,         170.,         -60.,           0.
    613,         180.,         -60.,           0.
    614,         190.,         -60.,           0.
    615,         200.,         -60.,           0.
    616,        -200.,         -50.,           0.
    617,        -190.,         -50.,           0.
    618,        -180.,         -50.,           0.
    619,        -170.,         -50.,           0.
    620,        -160.,         -50.,           0.
    621,        -150.,         -50.,           0.
    622,        -140.,         -50.,           0.
    623,        -130.,         -50.,           0.
    624,        -120.,         -50.,           0.
    625,        -110.,         -50.,           0.
    626,        -100.,         -50.,           0.
    627,         -90.,         -50.,           0.
    628,         -80.,         -50.,           0.
    629,         -70.,         -50.,           0.
    630,         -60.,         -50.,           0.
    631,         -50.,         -50.,           0.
    632,         -40.,         -50.,           0.
    633,         -30.,         -50.,           0.
    634,         -20.,         -50.,           0.
    635,         -10.,         -50.,           0.
    636,           0.,         -50.,           0.
    637,          10.,         -50.,           0.
    638,          20.,         -50.,           0.
    639,          30.,         -50.,           0.
    640,          40.,         -50.,           0.
    641,          50.,         -50.,           0.
    642,          60.,         -50.,           0.
    643,          70.,         -50.,           0.
    644,          80.,         -50.,           0.
    645,          90.,         -50.,           0.
    646,         100.,         -50.,           0.
    647,         110.,         -50.,           0.
    648,         120.,         -50.,           0.
    649,         130.,         -50.,           0.
    650,         140.,         -50.,           0.
    651,         150.,         -50.,           0.
    652,         160.,         -50.,           0.
    653,         170.,         -50.,           0.
    654,         180.,         -50.,           0.
    655,         190.,         -50.,           0.
    656,         200.,         -50.,           0.
    657,        -200.,         -40.,           0.
    658,        -190.,         -40.,           0.
    659,        -180.,         -40.,           0.
    660,        -170.,         -40.,           0.
    661,        -160.,         -40.,           0.
    662,        -150.,         -40.,           0.
    663,        -140.,         -40.,           0.
    664,        -130.,         -40.,           0.
    665,        -120.,         -40.,           0.
    666,        -110.,         -40.,           0.
    667,        -100.,         -40.,           0.
    668,         -90.,         -40.,           0.
    669,         -80.,         -40.,           0.
    670,         -70.,         -40.,           0.
    671,         -60.,         -40.,           0.
    672,         -50.,         -40.,           0.
    673,         -40.,         -40.,           0.
    674,         -30.,         -40.,           0.
    675,         -20.,         -40.,           0.
    676,         -10.,         -40.,           0.
    677,           0.,         -40.,           0.
    678,          10.,         -40.,           0.
    679,          20.,         -40.,           0.
    680,          30.,         -40.,           0.
    681,          40.,         -40.,           0.
    682,          50.,         -40.,           0.
    683,          60.,         -40.,           0.
    684,          70.,         -40.,           0.
    685,          80.,         -40.,           0.
    686,          90.,         -40.,           0.
    687,         100.,         -40.,           0.
    688,         110.,         -40.,           0.
    689,         120.,         -40.,           0.
    690,         130.,         -40.,           0.
    691,         140.,         -40.,           0.
    692,         150.,         -40.,           0.
    693,         160.,         -40.,           0.
    694,         170.,         -40.,           0.
    695,         180.,         -40.,           0.
    696,         190.,         -40.,           0.
    697,         200.,         -40.,           0.
    698,        -200.,         -30.,           0.
    699,        -190.,         -30.,           0.
    700,        -180.,         -30.,           0.
    701,        -170.,         -30.,           0.
    702,        -160.,         -30.,           0.
    703,        -150.,         -30.,           0.
    704,        -140.,         -30.,           0.
    705,        -130.,         -30.,           0.
    706,        -120.,         -30.,           0.
    707,        -110.,         -30.,           0.
    708,        -100.,         -30.,           0.
    709,         -90.,         -30.,           0.
    710,         -80.,         -30.,           0.
    711,         -70.,         -30.,           0.
    712,         -60.,         -30.,           0.
    713,         -50.,         -30.,           0.
    714,         -40.,         -30.,           0.
    715,         -30.,         -30.,           0.
    716,         -20.,         -30.,           0.
    717,         -10.,         -30.,           0.
    718,           0.,         -30.,           0.
    719,          10.,         -30.,           0.
    720,          20.,         -30.,           0.
    721,          30.,         -30.,           0.
    722,          40.,         -30.,           0.
    723,          50.,         -30.,           0.
    724,          60.,         -30.,           0.
    725,          70.,         -30.,           0.
    726,          80.,         -30.,           0.
    727,          90.,         -30.,           0.
    728,         100.,         -30.,           0.
    729,         110.,         -30.,           0.
    730,         120.,         -30.,           0.
    731,         130.,         -30.,           0.
    732,         140.,         -30.,           0.
    733,         150.,         -30.,           0.
    734,         160.,         -30.,           0.
    735,         170.,         -30.,           0.
    736,         180.,         -30.,           0.
    737,         190.,         -30.,           0.
    738,         200.,         -30.,           0.
    739,        -200.,         -20.,           0.
    740,        -190.,         -20.,           0.
    741,        -180.,         -20.,           0.
    742,        -170.,         -20.,           0.
    743,        -160.,         -20.,           0.
    744,        -150.,         -20.,           0.
    745,        -140.,         -20.,           0.
    746,        -130.,         -20.,           0.
    747,        -120.,         -20.,           0.
    748,        -110.,         -20.,           0.
    749,        -100.,         -20.,           0.
    750,         -90.,         -20.,           0.
    751,         -80.,         -20.,           0.
    752,         -70.,         -20.,           0.
    753,         -60.,         -20.,           0.
    754,         -50.,         -20.,           0.
    755,         -40.,         -20.,           0.
    756,         -30.,         -20.,           0.
    757,         -20.,         -20.,           0.
    758,         -10.,         -20.,           0.
    759,           0.,         -20.,           0.
    760,          10.,         -20.,           0.
    761,          20.,         -20.,           0.
    762,          30.,         -20.,           0.
    763,          40.,         -20.,           0.
    764,          50.,         -20.,           0.
    765,          60.,         -20.,           0.
    766,          70.,         -20.,           0.
    767,          80.,         -20.,           0.
    768,          90.,         -20.,           0.
    769,         100.,         -20.,           0.
    770,         110.,         -20.,           0.
    771,         120.,         -20.,           0.
    772,         130.,         -20.,           0.
    773,         140.,         -20.,           0.
    774,         150.,         -20.,           0.
    775,         160.,         -20.,           0.
    776,         170.,         -20.,           0.
    777,         180.,         -20.,           0.
    778,         190.,         -20.,           0.
    779,         200.,         -20.,           0.
    780,        -200.,         -10.,           0.
    781,        -190.,         -10.,           0.
    782,        -180.,         -10.,           0.
    783,        -170.,         -10.,           0.
    784,        -160.,         -10.,           0.
    785,        -150.,         -10.,           0.
    786,        -140.,         -10.,           0.
    787,        -130.,         -10.,           0.
    788,        -120.,         -10.,           0.
    789,        -110.,         -10.,           0.
    790,        -100.,         -10.,           0.
    791,         -90.,         -10.,           0.
    792,         -80.,         -10.,           0.
    793,         -70.,         -10.,           0.
    794,         -60.,         -10.,           0.
    795,         -50.,         -10.,           0.
    796,         -40.,         -10.,           0.
    797,         -30.,         -10.,           0.
    798,         -20.,         -10.,           0.
    799,         -10.,         -10.,           0.
    800,           0.,         -10.,           0.
    801,          10.,         -10.,           0.
    802,          20.,         -10.,           0.
    803,          30.,         -10.,           0.
    804,          40.,         -10.,           0.
    805,          50.,         -10.,           0.
    806,          60.,         -10.,           0.
    807,          70.,         -10.,           0.
    808,          80.,         -10.,           0.
    809,          90.,         -10.,           0.
    810,         100.,         -10.,           0.
    811,         110.,         -10.,           0.
    812,         120.,         -10.,           0.
    813,         130.,         -10.,           0.
    814,         140.,         -10.,           0.
    815,         150.,         -10.,           0.
    816,         160.,         -10.,           0.
    817,         170.,         -10.,           0.
    818,         180.,         -10.,           0.
    819,         190.,         -10.,           0.
    820,         200.,         -10.,           0.
    821,        -200.,           0.,           0.
    822,        -190.,           0.,           0.
    823,        -180.,           0.,           0.
    824,        -170.,           0.,           0.
    825,        -160.,           0.,           0.
    826,        -150.,           0.,           0.
    827,        -140.,           0.,           0.
    828,        -130.,           0.,           0.
    829,        -120.,           0.,           0.
    830,        -110.,           0.,           0.
    831,        -100.,           0.,           0.
    832,         -90.,           0.,           0.
    833,         -80.,           0.,           0.
    834,         -70.,           0.,           0.
    835,         -60.,           0.,           0.
    836,         -50.,           0.,           0.
    837,         -40.,           0.,           0.
    838,         -30.,           0.,           0.
    839,         -20.,           0.,           0.
    840,         -10.,           0.,           0.
    841,           0.,           0.,           0.
    842,          10.,           0.,           0.
    843,          20.,           0.,           0.
    844,          30.,           0.,           0.
    845,          40.,           0.,           0.
    846,          50.,           0.,           0.
    847,          60.,           0.,           0.
    848,          70.,           0.,           0.
    849,          80.,           0.,           0.
    850,          90.,           0.,           0.
